time,aperture,aperture_init_error,mass_imbalance,p_q1,p_q2,p_q3,perm_rel_error,permeability,profile_max_error,q_in,q_out,transmissivity,transmissivity_rel_error
0.0008251953125,1e-06,0,1.8755831062599,1647309.3944578,1356059.9876987,1149104.3571209,1.5146129380243e-16,8.3333333333333e-14,0.14394001230132,1.6803478945185e-11,1.4712842290798e-11,8.3333333333333e-17,1.4791141972894e-16
0.000830078125,1e-06,0,1.8774304139044,1648231.0360791,1357321.292167,1149966.5573871,1.5146129380243e-16,8.3333333333333e-14,0.14267870783302,1.6642475389357e-11,1.4602614069278e-11,8.3333333333333e-17,1.4791141972894e-16
0.0008349609375,1e-06,0,1.8792229781909,1649143.8230888,1358571.5252503,1150821.9483703,1.5146129380243e-16,8.3333333333333e-14,0.14142847474972,1.6483541874443e-11,1.4492708777983e-11,8.3333333333333e-17,1.4791141972894e-16
0.00083984375,1e-06,0,1.8809619017619,1650047.8595445,1359810.7839941,1151670.5637499,1.5146129380243e-16,8.3333333333333e-14,0.14018921600592,1.6326637397717e-11,1.4383145531269e-11,8.3333333333333e-17,1.4791141972894e-16
0.0008447265625,1e-06,0,1.8826482691462,1650943.2476801,1361039.1646034,1152512.4378034,1.5146129380243e-16,8.3333333333333e-14,0.13896083539656,1.6171722119891e-11,1.4273942538235e-11,8.3333333333333e-17,1.4791141972894e-16
0.000849609375,1e-06,0,1.8842831467287,1651830.0879537,1362256.7624495,1153347.6053706,1.5146129380243e-16,8.3333333333333e-14,0.13774323755051,1.6018757325747e-11,1.4165117134695e-11,8.3333333333333e-17,1.4791141972894e-16
0.0008544921875,1e-06,0,1.8858675827296,1652708.4790934,1363463.6720759,1154176.1018193,1.5146129380243e-16,8.3333333333333e-14,0.13653632792406,1.5867705386434e-11,1.4056685814145e-11,8.3333333333333e-17,1.4791141972894e-16
0.000859375,1e-06,0,1.8874026072031,1653578.5181423,1364659.9872056,1154997.9630123,1.5146129380243e-16,8.3333333333333e-14,0.13534001279439,1.5718529723238e-11,1.39486642578e-11,8.3333333333333e-17,1.4791141972894e-16
0.0008642578125,1e-06,0,1.8888892320686,1654440.3005012,1365845.800747,1155813.2252757,1.5146129380243e-16,8.3333333333333e-14,0.13415419925303,1.5571194772375e-11,1.3841067363608e-11,8.3333333333333e-17,1.4791141972894e-16
0.000869140625,1e-06,0,1.8903284511491,1655293.9199711,1367021.2048006,1156621.925368,1.5146129380243e-16,8.3333333333333e-14,0.13297879519939,1.5425665951286e-11,1.3733909274352e-11,8.3333333333333e-17,1.4791141972894e-16
0.0008740234375,1e-06,0,1.8917212402323,1656139.4687932,1368186.2906658,1157424.100451,1.5146129380243e-16,8.3333333333333e-14,0.13181370933419,1.5281909626112e-11,1.3627203404915e-11,8.3333333333333e-17,1.4791141972894e-16
0.00087890625,1e-06,0,1.8930685571438,1656977.0376883,1369341.148847,1158219.7880612,1.5146129380243e-16,8.3333333333333e-14,0.13065885115303,1.5139893080302e-11,1.3520962468537e-11,8.3333333333333e-17,1.4791141972894e-16
0.0008837890625,1e-06,0,1.8943713418403,1657806.7158949,1370485.8690601,1159009.026083,1.5146129380243e-16,8.3333333333333e-14,0.12951413093988,1.4999584484403e-11,1.3415198502362e-11,8.3333333333333e-17,1.4791141972894e-16
0.000888671875,1e-06,0,1.8956305165104,1658628.5912058,1371620.5402394,1159791.852722,1.5146129380243e-16,8.3333333333333e-14,0.12837945976061,1.486095286693e-11,1.3309922892046e-11,8.3333333333333e-17,1.4791141972894e-16
0.0008935546875,1e-06,0,1.8968469856943,1659442.7500039,1372745.2505434,1160568.3064802,1.5146129380243e-16,8.3333333333333e-14,0.12725474945661,1.4723968086204e-11,1.3205146395571e-11,8.3333333333333e-17,1.4791141972894e-16
0.0008984375,1e-06,0,1.8980216364154,1660249.2772966,1373860.0873617,1161338.4261316,1.5146129380243e-16,8.3333333333333e-14,0.1261399126383,1.4588600803278e-11,1.3100879166371e-11,8.3333333333333e-17,1.4791141972894e-16
0.0009033203125,1e-06,0,1.8991553383117,1661048.2567493,1374965.1373212,1162102.2506991,1.5146129380243e-16,8.3333333333333e-14,0.12503486267882,1.4454822455875e-11,1.2997130775548e-11,8.3333333333333e-17,1.4791141972894e-16
0.000908203125,1e-06,0,1.900248943793,1661839.7707179,1376060.4862924,1162859.8194323,1.5146129380243e-16,8.3333333333333e-14,0.12393951370762,1.4322605233112e-11,1.2893910233474e-11,8.3333333333333e-17,1.4791141972894e-16
0.0009130859375,1e-06,0,1.9013032882047,1662623.9002799,1377146.2193958,1163611.1717855,1.5146129380243e-16,8.3333333333333e-14,0.12285378060417,1.4191922051181e-11,1.2791226010673e-11,8.3333333333333e-17,1.4791141972894e-16
0.00091796875,1e-06,0,1.9023191899847,1663400.7252653,1378222.4210083,1164356.3473979,1.5146129380243e-16,8.3333333333333e-14,0.12177757899165,1.4062746529923e-11,1.2689086057841e-11,8.3333333333333e-17,1.4791141972894e-16
0.0009228515625,1e-06,0,1.9032974508458,1664170.3242858,1379289.1747693,1165095.3860731,1.5146129380243e-16,8.3333333333333e-14,0.12071082523069,1.3935052970265e-11,1.2587497825442e-11,8.3333333333333e-17,1.4791141972894e-16
0.000927734375,1e-06,0,1.9042388559624,1664932.7747633,1380346.5635869,1165828.3277605,1.5146129380243e-16,8.3333333333333e-14,0.11965343641314,1.3808816332299e-11,1.2486468282514e-11,8.3333333333333e-17,1.4791141972894e-16
0.0009326171875,1e-06,0,1.9051441741551,1665688.1529579,1381394.6696441,1166555.2125369,1.5146129380243e-16,8.3333333333333e-14,0.1186053303559,1.3684012214221e-11,1.2386003934769e-11,8.3333333333333e-17,1.4791141972894e-16
0.0009375,1e-06,0,1.9060141580872,1666436.5339947,1382433.5744053,1167276.0805892,1.5146129380243e-16,8.3333333333333e-14,0.11756642559475,1.3560616832079e-11,1.2286110842259e-11,8.3333333333333e-17,1.4791141972894e-16
0.0009423828125,1e-06,0,1.9068495444653,1667177.9918895,1383463.3586218,1167990.9721974,1.5146129380243e-16,8.3333333333333e-14,0.11653664137823,1.343860700013e-11,1.2186794636315e-11,8.3333333333333e-17,1.4791141972894e-16
0.000947265625,1e-06,0,1.907651054246,1667912.5995748,1384484.1023384,1168699.9277186,1.5146129380243e-16,8.3333333333333e-14,0.11551589766159,1.3317960111893e-11,1.2088060535965e-11,8.3333333333333e-17,1.4791141972894e-16
0.0009521484375,1e-06,0,1.9084193928464,1668640.4289234,1385495.8848993,1169402.9875717,1.5146129380243e-16,8.3333333333333e-14,0.11450411510074,1.319865412185e-11,1.1989913363761e-11,8.3333333333333e-17,1.4791141972894e-16
0.00095703125,1e-06,0,1.9091552503555,1669361.5507732,1386498.7849538,1170100.1922222,1.5146129380243e-16,8.3333333333333e-14,0.11350121504624,1.3080667527873e-11,1.189235756112e-11,8.3333333333333e-17,1.4791141972894e-16
0.0009619140625,1e-06,0,1.9098593017516,1670076.0349492,1387492.8804626,1170791.5821685,1.5146129380243e-16,8.3333333333333e-14,0.11250711953737,1.29639793541e-11,1.1795397203044e-11,8.3333333333333e-17,1.4791141972894e-16
0.000966796875,1e-06,0,1.9105322071196,1670783.9502867,1388478.2487038,1171477.1979282,1.5146129380243e-16,8.3333333333333e-14,0.11152175129622,1.2848569134629e-11,1.1699036012483e-11,8.3333333333333e-17,1.4791141972894e-16
